origin_iata,origin_lon,origin_lat,dest_iata,dest_lon,dest_lat,total
MKE,-87.89664599999999,42.9475534,MQY,-86.52589499999999,36.004326,1
MKE,-87.89664599999999,42.9475534,MSY,-90.2592299,29.9910905,1
MKE,-87.89664599999999,42.9475534,OAK,-122.2197428,37.7125689,1
MKE,-87.89664599999999,42.9475534,ONT,-117.598057,34.0559781,1
MKE,-87.89664599999999,42.9475534,ORF,-76.2000161,36.8956837,1
MKE,-87.89664599999999,42.9475534,PNS,-87.1867049,30.4738158,1
MKE,-87.89664599999999,42.9475534,PSC,-119.1175903,46.2631697,1
MKE,-87.89664599999999,42.9475534,RAP,-103.0605163,44.0383798,1
MKE,-87.89664599999999,42.9475534,RDM,-121.1608592,44.2532061,1
MKE,-87.89664599999999,42.9475534,RFD,-89.0988607,42.20218029999999,1
MKE,-87.89664599999999,42.9475534,RIC,-77.3208112,37.5065795,1
MKE,-87.89664599999999,42.9475534,RRT,-95.3412453,48.9324113,1
MKE,-87.89664599999999,42.9475534,SAA,-106.823524,41.444859,1
MKE,-87.89664599999999,42.9475534,SBY,-75.5131117,38.34136710000001,1
MKE,-87.89664599999999,42.9475534,SNA,-117.8674759,33.6761901,1
MKE,-87.89664599999999,42.9475534,SWF,-74.1008627,41.4984032,1
MKE,-87.89664599999999,42.9475534,TEB,-74.0615292,40.858332,1
MKE,-87.89664599999999,42.9475534,TYS,-83.993889,35.810833,1
MKE,-87.89664599999999,42.9475534,XNA,-94.30429400000001,36.2786587,1
MKE,-87.89664599999999,42.9475534,YIP,-83.5242868,42.2378031,1
MKG,-86.2380001,43.16455209999999,AVL,-82.53785409999999,35.4348962,1
MKG,-86.2380001,43.16455209999999,CGI,-89.5645181,37.226842,1
MKG,-86.2380001,43.16455209999999,MKE,-87.89664599999999,42.9475534,1
MKG,-86.2380001,43.16455209999999,MQY,-86.52589499999999,36.004326,1
MKL,-88.92146269999999,35.6024496,MCI,-94.7107786,39.2991181,1
MKL,-88.92146269999999,35.6024496,MNZ,-77.51565029999999,38.7242662,1
MKL,-88.92146269999999,35.6024496,MQY,-86.52589499999999,36.004326,1
MLB,-80.645078,28.1012659,ACY,-74.57388499999999,39.4515696,1
MLB,-80.645078,28.1012659,BFI,-122.3018264,47.5281657,1
MLB,-80.645078,28.1012659,CAE,-81.1220015,33.941917,1
MLB,-80.645078,28.1012659,DAB,-81.0532273,29.1832134,1
MLB,-80.645078,28.1012659,DFW,-97.0403352,32.8998091,1
MLB,-80.645078,28.1012659,EWR,-74.1744624,40.6895314,1
MLB,-80.645078,28.1012659,FLO,-79.7281922,34.1931906,1
MLB,-80.645078,28.1012659,GSO,-79.9351805,36.1043671,1
MLB,-80.645078,28.1012659,HPN,-73.7086641,41.0683325,1
MLB,-80.645078,28.1012659,MCO,-81.308083,28.4311577,1
MLB,-80.645078,28.1012659,ORL,-81.3321678,28.546159,1
MLB,-80.645078,28.1012659,PBI,-80.0928165,26.6857475,1
MLB,-80.645078,28.1012659,VRB,-80.4164964,27.6548922,1
MLI,-90.50827059999999,41.4496341,AGS,-81.973036,33.3735902,1
MLI,-90.50827059999999,41.4496341,BNA,-86.67737129999999,36.126317,1
MLI,-90.50827059999999,41.4496341,CHA,-85.19701119999999,35.0374486,1
MLI,-90.50827059999999,41.4496341,CID,-91.70697539999999,41.8863861,1
MLI,-90.50827059999999,41.4496341,COS,-104.7026039,38.801712,1
MLI,-90.50827059999999,41.4496341,CYS,-104.8110275,41.1531677,1
MLI,-90.50827059999999,41.4496341,DBQ,-90.7057047,42.3972121,1
MLI,-90.50827059999999,41.4496341,DLH,-92.1800102,46.8387531,1
MLI,-90.50827059999999,41.4496341,EGE,-106.9145481,39.6425637,1
MLI,-90.50827059999999,41.4496341,FAR,-96.8255648,46.9198612,1
MLI,-90.50827059999999,41.4496341,LAW,-98.4159133,34.5726626,1
MLI,-90.50827059999999,41.4496341,LSE,-91.2634558,43.8753591,1
MLI,-90.50827059999999,41.4496341,MDW,-87.7521884,41.78677589999999,1
MLI,-90.50827059999999,41.4496341,MKE,-87.89664599999999,42.9475534,1
MLI,-90.50827059999999,41.4496341,PTK,-83.4202318,42.6640988,1
MLI,-90.50827059999999,41.4496341,RST,-92.4968854,43.9112322,1
MLI,-90.50827059999999,41.4496341,SHV,-93.8286552,32.4544911,1
MLI,-90.50827059999999,41.4496341,TOL,-83.80914109999999,41.5878083,1
MLI,-90.50827059999999,41.4496341,TYS,-83.993889,35.810833,1
MLI,-90.50827059999999,41.4496341,YNG,-80.6671886,41.2574658,1
MLU,-92.0436229,32.51023110000001,BWG,-86.4269221,36.962507,1
MLU,-92.0436229,32.51023110000001,CLL,-96.36660529999999,30.5936801,1
MLU,-92.0436229,32.51023110000001,CSG,-84.9388298,32.516315,1
MLU,-92.0436229,32.51023110000001,ELP,-106.3824345,31.8053354,1
MLU,-92.0436229,32.51023110000001,FLL,-80.1506022,26.0742344,1
MLU,-92.0436229,32.51023110000001,MEI,-88.7451526,32.333547,1
MLU,-92.0436229,32.51023110000001,MSP,-93.2222846,44.8847554,1
MLU,-92.0436229,32.51023110000001,MYR,-78.92789429999999,33.6822019,1
MLU,-92.0436229,32.51023110000001,OKC,-97.600556,35.393056,1
MLU,-92.0436229,32.51023110000001,SAT,-98.4683484,29.5311973,1
MLU,-92.0436229,32.51023110000001,SAV,-81.2018521,32.1294267,1
MMH,-118.8388538,37.6244629,DEN,-104.6737376,39.8560963,1
MMH,-118.8388538,37.6244629,OAK,-122.2197428,37.7125689,1
MMU,-74.4157549,40.7975621,BOS,-71.0095602,42.3656132,1
MMU,-74.4157549,40.7975621,CHS,-80.038159,32.8942676,1
MMU,-74.4157549,40.7975621,DPA,-88.25490789999999,41.9067614,1
MMU,-74.4157549,40.7975621,EGE,-106.9145481,39.6425637,1
MMU,-74.4157549,40.7975621,GON,-72.0466745,41.3300875,1
MMU,-74.4157549,40.7975621,HYA,-70.2847445,41.6673379,1
MMU,-74.4157549,40.7975621,LGA,-73.8739659,40.7769271,1
MMU,-74.4157549,40.7975621,MDW,-87.7521884,41.78677589999999,1
MMU,-74.4157549,40.7975621,MEM,-89.9791729,35.0420679,1
MMU,-74.4157549,40.7975621,MIA,-80.2870509,25.7958723,1
MMU,-74.4157549,40.7975621,MVY,-70.6122055,41.3892707,1
MMU,-74.4157549,40.7975621,NJ5,-74.1744624,40.6895314,1
MMU,-74.4157549,40.7975621,OPF,-80.2774304,25.9074498,1
MMU,-74.4157549,40.7975621,PIT,-80.2352233,40.4919208,1
MMU,-74.4157549,40.7975621,PLN,-84.78618340000001,45.5714903,1
MMU,-74.4157549,40.7975621,SDF,-85.7369231,38.175662,1
MNZ,-77.51565029999999,38.7242662,BWG,-86.4269221,36.962507,1
MNZ,-77.51565029999999,38.7242662,CLT,-80.9473146,35.2144026,1
MNZ,-77.51565029999999,38.7242662,DCA,-77.04023149999999,38.851242,1
MNZ,-77.51565029999999,38.7242662,GSP,-82.2172338,34.8959008,1
MNZ,-77.51565029999999,38.7242662,MKL,-88.92146269999999,35.6024496,1
MNZ,-77.51565029999999,38.7242662,TTN,-74.8179505,40.2769993,1
MOB,-88.24549359999999,30.692512,AGS,-81.973036,33.3735902,1
MOB,-88.24549359999999,30.692512,AUS,-97.66635289999999,30.19747109999999,1
MOB,-88.24549359999999,30.692512,BHM,-86.754126,33.5624269,1
MOB,-88.24549359999999,30.692512,BTR,-91.15146100000001,30.5323599,1
MOB,-88.24549359999999,30.692512,EWR,-74.1744624,40.6895314,1
MOB,-88.24549359999999,30.692512,FSM,-94.3635085,35.3380696,1
MOB,-88.24549359999999,30.692512,GRK,-97.8213287,31.06138019999999,1
MOB,-88.24549359999999,30.692512,JAN,-90.0764217,32.3122283,1
MOB,-88.24549359999999,30.692512,LCH,-93.2211183,30.1229972,1
MOB,-88.24549359999999,30.692512,MEM,-89.9791729,35.0420679,1
MOB,-88.24549359999999,30.692512,MLU,-92.0436229,32.51023110000001,1
MOB,-88.24549359999999,30.692512,MSN,-89.33641279999999,43.1390659,1
MOB,-88.24549359999999,30.692512,PIB,-89.335421,31.468239,1
MOB,-88.24549359999999,30.692512,RDU,-78.7879963,35.88007899999999,1
MOB,-88.24549359999999,30.692512,RIC,-77.3208112,37.5065795,1
MOB,-88.24549359999999,30.692512,SHV,-93.8286552,32.4544911,1
MOB,-88.24549359999999,30.692512,TRI,-82.4077169,36.48167310000001,1
MOT,-101.2882265,48.25567119999999,DLH,-92.1800102,46.8387531,1
MOT,-101.2882265,48.25567119999999,DVL,-98.9038973,48.1090636,1
MOT,-101.2882265,48.25567119999999,FSD,-96.7402171,43.5828065,1
MOT,-101.2882265,48.25567119999999,HIB,-92.8421461,47.3921561,1
MOT,-101.2882265,48.25567119999999,IAH,-95.3367827,29.9902199,1
MOT,-101.2882265,48.25567119999999,JXN,-84.4603964,42.2588719,1
MOT,-101.2882265,48.25567119999999,MKE,-87.89664599999999,42.9475534,1
MOT,-101.2882265,48.25567119999999,SBN,-86.315843,41.7077166,1
MOT,-101.2882265,48.25567119999999,SLC,-111.9790706,40.7899404,1
MPB,-80.1774126,25.7833583,EYW,-81.7549737,24.5536707,1
MPB,-80.1774126,25.7833583,MTH,-81.0513075,24.7248485,1
MPO,-75.3796004,41.1366186,TEB,-74.0615292,40.858332,1
MPV,-72.56359069999999,44.2031184,HPN,-73.7086641,41.0683325,1
MPV,-72.56359069999999,44.2031184,HTO,-72.2480058,40.9611076,1
MQI,-75.69996359999999,35.9178849,HPN,-73.7086641,41.0683325,1
MQT,-97.9974458,32.7261844,ATW,-88.5112347,44.2602346,1
MQT,-97.9974458,32.7261844,ESC,-87.09455419999999,45.7181005,1
MQT,-97.9974458,32.7261844,GRB,-88.12775409999999,44.4923396,1
MQT,-97.9974458,32.7261844,MAF,-102.2047497,31.9417386,1
MQT,-97.9974458,32.7261844,MOT,-101.2882265,48.25567119999999,1
MQT,-97.9974458,32.7261844,MSN,-89.33641279999999,43.1390659,1
MQY,-86.52589499999999,36.004326,AGS,-81.973036,33.3735902,1
MQY,-86.52589499999999,36.004326,ARA,-91.88162319999999,30.0372414,1
MQY,-86.52589499999999,36.004326,AVL,-82.53785409999999,35.4348962,1
MQY,-86.52589499999999,36.004326,BFM,-88.0788295,30.6370652,1
MQY,-86.52589499999999,36.004326,BGR,-68.8165035,44.808176,1
MQY,-86.52589499999999,36.004326,BHM,-86.754126,33.5624269,1
MQY,-86.52589499999999,36.004326,BKG,-93.19907289999999,36.5385446,1
MQY,-86.52589499999999,36.004326,BTR,-91.15146100000001,30.5323599,1
MQY,-86.52589499999999,36.004326,BUR,-118.3574036,34.1983122,1
MQY,-86.52589499999999,36.004326,BWG,-86.4269221,36.962507,1
MQY,-86.52589499999999,36.004326,BWI,-76.6683922,39.1774042,1
MQY,-86.52589499999999,36.004326,BZN,-111.1532346,45.7771073,1
MQY,-86.52589499999999,36.004326,CHA,-85.19701119999999,35.0374486,1
MQY,-86.52589499999999,36.004326,CLL,-96.36660529999999,30.5936801,1
MQY,-86.52589499999999,36.004326,CRW,-81.5934922,38.3714489,1
MQY,-86.52589499999999,36.004326,CVG,-84.6630165,39.0532746,1
MQY,-86.52589499999999,36.004326,DCA,-77.04023149999999,38.851242,1
MQY,-86.52589499999999,36.004326,DET,-83.00382359999999,42.4090864,1
MQY,-86.52589499999999,36.004326,DSM,-93.6587958,41.5341333,1
MQY,-86.52589499999999,36.004326,DTW,-83.3553842,42.2161722,1
MQY,-86.52589499999999,36.004326,DWH,-95.5511629,30.0701768,1
MQY,-86.52589499999999,36.004326,ELP,-106.3824345,31.8053354,1
MQY,-86.52589499999999,36.004326,GSB,-82.2172338,34.8959008,1
MQY,-86.52589499999999,36.004326,GVL,-83.8315121,34.2736671,1
MQY,-86.52589499999999,36.004326,HBG,-76.7576672,40.1942375,1
MQY,-86.52589499999999,36.004326,HGR,-77.7311945,39.7051079,1
MQY,-86.52589499999999,36.004326,HHH,-80.6971648,32.2248476,1
MQY,-86.52589499999999,36.004326,HOT,-93.09560429999999,34.4827444,1
MQY,-86.52589499999999,36.004326,HOU,-95.27690539999999,29.6459077,1
MQY,-86.52589499999999,36.004326,HPN,-73.7086641,41.0683325,1
MQY,-86.52589499999999,36.004326,IAH,-95.3367827,29.9902199,1
MQY,-86.52589499999999,36.004326,IGM,-113.9434576,35.2589259,1
MQY,-86.52589499999999,36.004326,JAX,-81.6879368,30.49407129999999,1
MQY,-86.52589499999999,36.004326,JBR,-90.6426358,35.8346151,1
MQY,-86.52589499999999,36.004326,JXN,-84.4603964,42.2588719,1
MQY,-86.52589499999999,36.004326,JZT,-80.005979,32.6990607,1
MQY,-86.52589499999999,36.004326,KY5,-84.6630165,39.0532746,1
MQY,-86.52589499999999,36.004326,LAN,-84.5901729,42.7751565,1
MQY,-86.52589499999999,36.004326,LBE,-79.4082315,40.2730644,1
MQY,-86.52589499999999,36.004326,LCK,-82.9358462,39.8173811,1
MQY,-86.52589499999999,36.004326,LEX,-84.6026083,38.03776149999999,1
MQY,-86.52589499999999,36.004326,LRD,-99.4613589,27.5447829,1
MQY,-86.52589499999999,36.004326,LYH,-79.2002065,37.3271839,1
MQY,-86.52589499999999,36.004326,LZU,-83.9625236,33.9754965,1
MQY,-86.52589499999999,36.004326,MCO,-81.308083,28.4311577,1
MQY,-86.52589499999999,36.004326,MIA,-80.2870509,25.7958723,1
MQY,-86.52589499999999,36.004326,MKL,-88.92146269999999,35.6024496,1
MQY,-86.52589499999999,36.004326,MSP,-93.2222846,44.8847554,1
MQY,-86.52589499999999,36.004326,MSV,-74.8009022,41.702564,1
MQY,-86.52589499999999,36.004326,MVY,-70.6122055,41.3892707,1
MQY,-86.52589499999999,36.004326,MWA,-89.0099214,37.7476115,1
MQY,-86.52589499999999,36.004326,NEW,-90.2592299,29.9910905,1
MQY,-86.52589499999999,36.004326,NQA,-89.8698184,35.3494374,1
MQY,-86.52589499999999,36.004326,OGD,-112.0088619,41.1934018,1
MQY,-86.52589499999999,36.004326,OLV,-89.7888265,34.9790423,1
MQY,-86.52589499999999,36.004326,OPF,-80.2774304,25.9074498,1
MQY,-86.52589499999999,36.004326,ORD,-87.9073214,41.9741625,1
MQY,-86.52589499999999,36.004326,PGA,-111.451092,36.9244374,1
MQY,-86.52589499999999,36.004326,PNE,-75.0098314,40.078124,1
MQY,-86.52589499999999,36.004326,PNS,-87.1867049,30.4738158,1
MQY,-86.52589499999999,36.004326,PTK,-83.4202318,42.6640988,1
MQY,-86.52589499999999,36.004326,PVD,-71.4304062,41.7245271,1
MQY,-86.52589499999999,36.004326,PWK,-87.9011312,42.1170686,1
MQY,-86.52589499999999,36.004326,SBN,-86.315843,41.7077166,1
MQY,-86.52589499999999,36.004326,SSI,-81.3890863,31.1537482,1
MQY,-86.52589499999999,36.004326,SWF,-74.1008627,41.4984032,1
MQY,-86.52589499999999,36.004326,SYR,-76.1101888,43.1139301,1
MQY,-86.52589499999999,36.004326,T2N,-117.2033482,32.7311885,1
MQY,-86.52589499999999,36.004326,TCL,-87.60965809999999,33.2210007,1
MQY,-86.52589499999999,36.004326,TUL,-95.88386589999999,36.198778,1
MQY,-86.52589499999999,36.004326,UGN,-87.868192,42.416305,1
MQY,-86.52589499999999,36.004326,USA,-104.6737376,39.8560963,1
MQY,-86.52589499999999,36.004326,VNY,-118.4896448,34.2096399,1
MQY,-86.52589499999999,36.004326,VUJ,-80.15120739999999,35.4143009,1
MQY,-86.52589499999999,36.004326,WSG,-77.04434789999999,38.8575466,1
MRC,-87.18229149999999,35.5553939,MQY,-86.52589499999999,36.004326,1
MRC,-87.18229149999999,35.5553939,SHV,-93.8286552,32.4544911,1
MRK,-81.6751937,26.0010166,PIT,-80.2352233,40.4919208,1
MRK,-81.6751937,26.0010166,TEB,-74.0615292,40.858332,1
MRN,-81.61309709999999,35.8229198,SAV,-81.2018521,32.1294267,1
MRY,-121.8462322,36.5871457,ABQ,-106.6129085,35.0433333,1
MRY,-121.8462322,36.5871457,BNA,-86.67737129999999,36.126317,1
MRY,-121.8462322,36.5871457,C01,-75.0155742,39.6564167,1
MRY,-121.8462322,36.5871457,CLD,-117.2792408,33.1268216,1
MRY,-121.8462322,36.5871457,EGE,-106.9145481,39.6425637,1
MRY,-121.8462322,36.5871457,FAT,-119.7181083,36.7758493,1
MRY,-121.8462322,36.5871457,PDK,-84.30281629999999,33.8749586,1
MRY,-121.8462322,36.5871457,PIT,-80.2352233,40.4919208,1
MRY,-121.8462322,36.5871457,RNO,-119.7680951,39.4995907,1
MRY,-121.8462322,36.5871457,SCF,-111.9152945,33.620429,1
MRY,-121.8462322,36.5871457,SJC,-121.9289375,37.3639472,1
MRY,-121.8462322,36.5871457,SLC,-111.9790706,40.7899404,1
MRY,-121.8462322,36.5871457,SMO,-118.4473286,34.0178143,1
MRY,-121.8462322,36.5871457,STS,-122.8132999,38.5079542,1
MRY,-121.8462322,36.5871457,TEB,-74.0615292,40.858332,1
MRY,-121.8462322,36.5871457,VCV,-117.3787064,34.5839839,1
MSL,-87.6117237,34.7451895,CDC,-113.0972155,37.6960908,1
MSL,-87.6117237,34.7451895,FAR,-96.8255648,46.9198612,1
MSL,-87.6117237,34.7451895,GDC,-82.3745441,34.7556467,1
MSL,-87.6117237,34.7451895,LZU,-83.9625236,33.9754965,1
MSL,-87.6117237,34.7451895,PDK,-84.30281629999999,33.8749586,1
MSL,-87.6117237,34.7451895,VPC,-84.8499435,34.1222471,1
MSN,-89.33641279999999,43.1390659,ABI,-99.6800464,32.4118941,1
MSN,-89.33641279999999,43.1390659,ALB,-73.8054981,42.7487124,1
MSN,-89.33641279999999,43.1390659,ASE,-106.8643335,39.2196304,1
MSN,-89.33641279999999,43.1390659,AUS,-97.66635289999999,30.19747109999999,1
MSN,-89.33641279999999,43.1390659,AUW,-89.628243,44.92946269999999,1
MSN,-89.33641279999999,43.1390659,BDL,-72.68603139999999,41.9388735,1
MSN,-89.33641279999999,43.1390659,BHM,-86.754126,33.5624269,1
MSN,-89.33641279999999,43.1390659,BMG,-86.614088,39.14662999999999,1
MSN,-89.33641279999999,43.1390659,BOI,-116.2223159,43.5658231,1
MSN,-89.33641279999999,43.1390659,BUR,-118.3574036,34.1983122,1
MSN,-89.33641279999999,43.1390659,CVG,-84.6630165,39.0532746,1
MSN,-89.33641279999999,43.1390659,DBQ,-90.7057047,42.3972121,1
MSN,-89.33641279999999,43.1390659,DPA,-88.25490789999999,41.9067614,1
MSN,-89.33641279999999,43.1390659,ENV,-114.0330711,40.7195085,1
MSN,-89.33641279999999,43.1390659,ERI,-80.17215340000001,42.0839144,1
MSN,-89.33641279999999,43.1390659,GRB,-88.12775409999999,44.4923396,1
MSN,-89.33641279999999,43.1390659,GRK,-97.8213287,31.06138019999999,1
MSN,-89.33641279999999,43.1390659,LCK,-82.9358462,39.8173811,1
MSN,-89.33641279999999,43.1390659,LIT,-92.2216531,34.7307049,1
MSN,-89.33641279999999,43.1390659,LSE,-91.2634558,43.8753591,1
MSN,-89.33641279999999,43.1390659,MIA,-80.2870509,25.7958723,1
MSN,-89.33641279999999,43.1390659,OMA,-95.8937409,41.3018733,1
MSN,-89.33641279999999,43.1390659,ORF,-76.2000161,36.8956837,1
MSN,-89.33641279999999,43.1390659,PHX,-112.0077881,33.4372686,1
MSN,-89.33641279999999,43.1390659,PVU,-111.7222357,40.2180508,1
MSN,-89.33641279999999,43.1390659,RHI,-89.463867,45.6262146,1
MSN,-89.33641279999999,43.1390659,SEA,-122.3088165,47.4502499,1
MSN,-89.33641279999999,43.1390659,SLK,-74.20342529999999,44.3804755,1
MSN,-89.33641279999999,43.1390659,SUX,-96.3837817,42.4053135,1
MSN,-89.33641279999999,43.1390659,SWF,-74.1008627,41.4984032,1
MSN,-89.33641279999999,43.1390659,TLH,-84.3450518,30.3954074,1
MSN,-89.33641279999999,43.1390659,TRI,-82.4077169,36.48167310000001,1
MSN,-89.33641279999999,43.1390659,TVC,-85.5796208,44.7369137,1
MSN,-89.33641279999999,43.1390659,UST,-81.3428916,29.95439,1
MSO,-114.0858752,46.9185943,ALO,-92.3979652,42.5552262,1
MSO,-114.0858752,46.9185943,BFF,-103.5934309,41.8695184,1
MSO,-114.0858752,46.9185943,BOI,-116.2223159,43.5658231,1
MSO,-114.0858752,46.9185943,BTM,-112.5021977,45.9551935,1
MSO,-114.0858752,46.9185943,CDC,-113.0972155,37.6960908,1
MSO,-114.0858752,46.9185943,DSM,-93.6587958,41.5341333,1
MSO,-114.0858752,46.9185943,ENV,-114.0330711,40.7195085,1
MSO,-114.0858752,46.9185943,GFK,-97.176582,47.942861,1
MSO,-114.0858752,46.9185943,GJT,-108.5291468,39.1222307,1
MSO,-114.0858752,46.9185943,LAR,-105.6703447,41.3201937,1
MSO,-114.0858752,46.9185943,LBB,-118.1523845,33.8176974,1
MSO,-114.0858752,46.9185943,MSN,-89.33641279999999,43.1390659,1
MSO,-114.0858752,46.9185943,MSO,-114.0858752,46.9185943,1
MSO,-114.0858752,46.9185943,OGD,-112.0088619,41.1934018,1
MSO,-114.0858752,46.9185943,PVU,-111.7222357,40.2180508,1
MSO,-114.0858752,46.9185943,SBP,-120.6409032,35.2374865,1
MSP,-93.2222846,44.8847554,ABI,-99.6800464,32.4118941,1
MSP,-93.2222846,44.8847554,ACT,-97.2262899,31.6135898,1
MSP,-93.2222846,44.8847554,AGS,-81.973036,33.3735902,1
MSP,-93.2222846,44.8847554,APN,-83.5665893,45.07031629999999,1
MSP,-93.2222846,44.8847554,BKL,-81.6899155,41.5115689,1
MSP,-93.2222846,44.8847554,CAE,-81.1220015,33.941917,1
MSP,-93.2222846,44.8847554,CAK,-81.4418833,40.9153779,1
MSP,-93.2222846,44.8847554,CLL,-96.36660529999999,30.5936801,1
MSP,-93.2222846,44.8847554,ELP,-106.3824345,31.8053354,1
MSP,-93.2222846,44.8847554,ESC,-87.09455419999999,45.7181005,1
MSP,-93.2222846,44.8847554,FAT,-119.7181083,36.7758493,1
MSP,-93.2222846,44.8847554,GCC,-105.5390962,44.348086,1
MSP,-93.2222846,44.8847554,GSP,-82.2172338,34.8959008,1
MSP,-93.2222846,44.8847554,GUS,-86.1317335,40.656626,1
MSP,-93.2222846,44.8847554,HKY,-81.3892546,35.7422447,1
MSP,-93.2222846,44.8847554,ITH,-76.4584974,42.491081200000004,1
MSP,-93.2222846,44.8847554,LBB,-118.1523845,33.8176974,1
MSP,-93.2222846,44.8847554,LCK,-82.9358462,39.8173811,1
MSP,-93.2222846,44.8847554,LRU,-106.9208121,32.2912322,1
MSP,-93.2222846,44.8847554,MLU,-92.0436229,32.51023110000001,1
MSP,-93.2222846,44.8847554,MOB,-88.24549359999999,30.692512,1
MSP,-93.2222846,44.8847554,MQY,-86.52589499999999,36.004326,1
MSP,-93.2222846,44.8847554,PAH,-88.7675112,37.0612439,1
MSP,-93.2222846,44.8847554,PUB,-104.4953346,38.2859398,1
MSP,-93.2222846,44.8847554,SCE,-77.8486889,40.8499873,1
MSP,-93.2222846,44.8847554,SCF,-111.9152945,33.620429,1
MSP,-93.2222846,44.8847554,SFB,-81.235685899999993,28.7793906,1
MSP,-93.2222846,44.8847554,SGF,-93.39026559999999,37.244631,1
MSP,-93.2222846,44.8847554,SPI,-89.6783951,39.8439165,1
MSP,-93.2222846,44.8847554,SRQ,-82.55381969999999,27.3951191,1
MSP,-93.2222846,44.8847554,TLH,-84.3450518,30.3954074,1
MSP,-93.2222846,44.8847554,UGN,-87.868192,42.416305,1
MSS,-74.8442316,44.9360661,BDL,-72.68603139999999,41.9388735,1
MSV,-74.8009022,41.702564,DAB,-81.0532273,29.1832134,1
MSV,-74.8009022,41.702564,MQY,-86.52589499999999,36.004326,1
MSV,-74.8009022,41.702564,TEB,-74.0615292,40.858332,1
MSY,-90.2592299,29.9910905,ABE,-75.43499419999999,40.6518559,1
MSY,-90.2592299,29.9910905,ABQ,-106.6129085,35.0433333,1
MSY,-90.2592299,29.9910905,AFW,-97.3138822,32.9875102,1
MSY,-90.2592299,29.9910905,AMA,-101.7074509,35.2203245,1
MSY,-90.2592299,29.9910905,CHS,-80.038159,32.8942676,1
MSY,-90.2592299,29.9910905,COS,-104.7026039,38.801712,1
MSY,-90.2592299,29.9910905,DSI,-86.47098,30.3966602,1
MSY,-90.2592299,29.9910905,ECP,-85.7995134,30.3548543,1
MSY,-90.2592299,29.9910905,FNT,-83.7388467,42.9734164,1
MSY,-90.2592299,29.9910905,GEG,-117.534812,47.62174779999999,1
MSY,-90.2592299,29.9910905,GPT,-89.0727778,30.4131137,1
MSY,-90.2592299,29.9910905,GSO,-79.9351805,36.1043671,1
MSY,-90.2592299,29.9910905,HKY,-81.3892546,35.7422447,1
MSY,-90.2592299,29.9910905,HSV,-86.77568989999999,34.6403329,1
MSY,-90.2592299,29.9910905,LEX,-84.6026083,38.03776149999999,1
MSY,-90.2592299,29.9910905,LGB,-118.1523845,33.8176974,1
MSY,-90.2592299,29.9910905,LRD,-99.4613589,27.5447829,1
MSY,-90.2592299,29.9910905,MCN,-83.65010079999999,32.7014571,1
MSY,-90.2592299,29.9910905,MTJ,-107.8992134,38.5002349,1
MSY,-90.2592299,29.9910905,MYR,-78.92789429999999,33.6822019,1
MSY,-90.2592299,29.9910905,OMA,-95.8937409,41.3018733,1
MSY,-90.2592299,29.9910905,PDX,-122.5950942,45.58976939999999,1
MSY,-90.2592299,29.9910905,PTK,-83.4202318,42.6640988,1
MSY,-90.2592299,29.9910905,PWM,-70.30969739999999,43.6464785,1
MSY,-90.2592299,29.9910905,RFD,-89.0988607,42.20218029999999,1
MSY,-90.2592299,29.9910905,ROC,-77.66657219999999,43.1225229,1
MSY,-90.2592299,29.9910905,SRQ,-82.55381969999999,27.3951191,1
MSY,-90.2592299,29.9910905,TUP,-88.76633400000001,34.2662432,1
MSY,-90.2592299,29.9910905,TUS,-110.9392269,32.1145102,1
MSY,-90.2592299,29.9910905,VNY,-118.4896448,34.2096399,1
MTH,-81.0513075,24.7248485,LNA,-80.0856189,26.5929714,1
MTH,-81.0513075,24.7248485,MIA,-80.2870509,25.7958723,1
MTJ,-107.8992134,38.5002349,ABI,-99.6800464,32.4118941,1
MTJ,-107.8992134,38.5002349,APC,-122.2730219,38.2172561,1
MTJ,-107.8992134,38.5002349,BUR,-118.3574036,34.1983122,1
MTJ,-107.8992134,38.5002349,CYS,-104.8110275,41.1531677,1
MTJ,-107.8992134,38.5002349,DRO,-107.7532559,37.1506067,1
MTJ,-107.8992134,38.5002349,FSD,-96.7402171,43.5828065,1
MTJ,-107.8992134,38.5002349,GRK,-97.8213287,31.06138019999999,1
MTJ,-107.8992134,38.5002349,GTR,-88.587603,33.4516041,1
MTJ,-107.8992134,38.5002349,GUC,-106.935603,38.5371548,1
