icao_code,iata_code,name,city,country,altitude,lat_decimal,lon_decimal,id
ENAT,ALF,ALTA,ALTA,NORWAY,3,69.977,23.366,1443
ENBA,N/A,N/A,BARENTSBURG,NORWAY,0,0,0,1444
ENBJ,N/A,N/A,BJORNOYA,NORWAY,0,0,0,1445
ENBL,N/A,BRINGELAND,FORDE,NORWAY,319,61.392,5.764,1446
ENBM,N/A,BOEMOEN,BOMOEN,NORWAY,92,60.639,6.501,1447
ENBN,BNN,BRONNOY,BRONNOYSUND,NORWAY,8,65.459,12.214,1448
ENBO,BOO,BODO,BODOE,NORWAY,13,67.269,14.363,1449
ENBR,BGO,BERGEN FLESLAND,BERGEN,NORWAY,51,60.293,5.218,1450
ENBS,BJF,BATSFJORD,BATSFJORD,NORWAY,150,70.6,29.692,1451
ENBV,BVG,N/A,BERLEVAG,NORWAY,0,0,0,1452
ENCN,KRS,KRISTIANSAND KJEVIK,KRISTIANSAND,NORWAY,18,58.204,8.085,1453
ENDI,N/A,DAGALI,DAGLI,NORWAY,798,60.417,8.514,1454
ENDU,BDU,BARDUFOSS,BARDUFOSS,NORWAY,77,69.056,18.54,1455
ENEG,N/A,N/A,EGGEMDEN,NORWAY,0,0,0,1456
ENEK,N/A,N/A,EKOFISK,NORWAY,0,0,0,1457
ENEV,EVE,EVENES,EVENES,NORWAY,26,68.491,16.678,1458
ENFA,N/A,N/A,FROYA,NORWAY,0,0,0,1459
ENFB,FBU,OSLO FORNEBU,OSLO,NORWAY,17,59.896,10.617,1460
ENFG,VDB,FAGERNES LEIRIN,FAGERNES,NORWAY,823,61.011,9.293,1461
ENFL,FRO,FLORO,FLORO,NORWAY,12,61.584,5.025,1462
ENFO,N/A,N/A,FORHUS,NORWAY,0,0,0,1463
ENFR,N/A,N/A,FRIGG,NORWAY,0,0,0,1464
ENFY,N/A,N/A,FYRESDAL,NORWAY,0,0,0,1465
ENFZ,N/A,N/A,FRITZOE,NORWAY,0,0,0,1466
ENGA,N/A,N/A,GULLFAKS A,NORWAY,0,0,0,1467
ENGC,N/A,N/A,GULLFAX C,NORWAY,0,0,0,1468
ENGM,OSL,OSLO GARDERMOEN,OSLO,NORWAY,208,60.194,11.1,1469
ENGN,N/A,N/A,GRIMSMOEN,NORWAY,0,0,0,1470
ENHA,HMR,STAFSBERG,HAMAR,NORWAY,223,60.818,11.067,1471
ENHD,HAU,HAUGESUND KARMOY,HAUGESUND,NORWAY,24,59.345,5.208,1472
ENHF,HFT,N/A,HAMMERFEST,NORWAY,0,0,0,1473
ENHK,HAA,HASVIK,HASVIK,NORWAY,7,70.487,22.14,1474
ENHN,N/A,N/A,HORNMOEN,NORWAY,0,0,0,1475
ENHO,N/A,N/A,HOPEN,NORWAY,0,0,0,1476
ENHS,N/A,N/A,HOKKSUND,NORWAY,0,0,0,1477
ENHV,HVG,N/A,HONNINGSVAG,NORWAY,0,0,0,1478
ENIS,N/A,N/A,ISFJORD,NORWAY,0,0,0,1479
ENJA,N/A,N/A,JAN MAYEN ISLAND,NORWAY,0,0,0,1480
ENJB,N/A,N/A,JARLSBERG,NORWAY,0,0,0,1481
ENKA,N/A,N/A,KAUTOKEINO,NORWAY,0,0,0,1482
ENKB,KSU,KRISTIANSUND KVERNBERGET,KRISTIANSUND,NORWAY,63,63.112,7.824,1483
ENKJ,N/A,KJELLER,KJELLER,NORWAY,108,59.969,11.036,1484
ENKR,KKN,KIRKENES HOYBUKTMOEN,KIRKENES,NORWAY,87,69.725,29.887,1485
ENLI,FAN,LISTA,LISTA,NORWAY,9,58.1,6.625,1486
ENLK,LKN,N/A,LEKNES,NORWAY,0,0,0,1487
ENML,MOL,ARO,MOLDE,NORWAY,4,62.746,7.272,1488
ENMR,MEH,N/A,MEHAMN,NORWAY,0,0,0,1489
ENMS,MJF,KJAERSTAD,MOSJOEN,NORWAY,73,65.784,13.215,1490
ENNA,LKL,BANAK,BANAK,NORWAY,8,70.069,24.973,1491
ENNK,NVK,N/A,NARKVIK,NORWAY,0,0,0,1492
ENNM,OSY,N/A,NAMSOS,NORWAY,0,0,0,1493
ENNO,N/A,NOTODDEN,NOTODDEN,NORWAY,20,59.566,9.212,1494
ENOA,N/A,N/A,OSEBERG,NORWAY,0,0,0,1495
ENOL,OLA,ORLAND,ORLAND,NORWAY,9,63.699,9.604,1496
ENOV,HOV,N/A,ORSTA-VOLDA,NORWAY,0,0,0,1497
ENPY,N/A,N/A,PYRAMIDEN,NORWAY,0,0,0,1498
ENRA,N/A,N/A,MO I RANA,NORWAY,0,0,0,1499
ENRM,N/A,N/A,RORVIK,NORWAY,0,0,0,1500
ENRO,RRS,ROEROS,ROROS,NORWAY,627,62.578,11.342,1501
ENRS,RET,N/A,ROST,NORWAY,0,0,0,1502
ENRY,N/A,RYGGE,RYGGE,NORWAY,54,59.379,10.786,1503
ENSA,N/A,N/A,SVEA,NORWAY,0,0,0,1504
ENSB,LYR,SVALBARD LONGYEAR,SVALBARD,NORWAY,27,78.246,15.466,1505
ENSD,SDN,N/A,SANDANE,NORWAY,0,0,0,1506
ENSF,N/A,N/A,STATFJORDA,NORWAY,0,0,0,1507
ENSG,SOG,SOGNDAL HAUKASEN,SOGNDAL,NORWAY,499,61.156,7.136,1508
ENSH,SVJ,N/A,SVOLVAER,NORWAY,0,0,0,1509
ENSK,SKN,N/A,STOKMARKNES,NORWAY,0,0,0,1510
ENSN,SKE,SKIEN GEITERYGGEN,SKIEN,NORWAY,142,59.185,9.567,1511
ENSO,SRP,SOERSTOKKEN,STORD,NORWAY,49,59.792,5.341,1512
ENSR,SOJ,SORKJOSEN,SORKJOSEN,NORWAY,1,69.787,20.959,1513
ENSS,N/A,SVARTNES,SVARTNES,NORWAY,13,70.355,31.045,1514
ENST,SSJ,STOKKA,SANDNESSJOEN,NORWAY,18,65.957,12.469,1515
ENTC,TOS,TROMSO,TROMSO,NORWAY,10,69.683,18.919,1516
ENTO,TRF,TORP,TORP,NORWAY,88,59.187,10.259,1517
ENVA,TRD,TRONDHEIM VAERNES,TRONDHEIM,NORWAY,18,63.458,10.94,1518
ENVD,VDS,N/A,VADSO,NORWAY,0,0,0,1519
ENVY,N/A,N/A,VAEROY,NORWAY,0,0,0,1520
ENZV,SVG,STAVANGER SOLA,STAVANGER,NORWAY,9,58.877,5.638,1521
EPBC,N/A,N/A,WARSAW,POLAND,0,0,0,1522
EPBK,N/A,N/A,BIALYSTOK,POLAND,0,0,0,1523
EPGD,GDN,REBIECHOWO,GDANSK,POLAND,149,54.377,18.466,1524
EPGI,N/A,N/A,GRUDZIADZ,POLAND,0,0,0,1525
EPJG,N/A,N/A,JELENIA GORA,POLAND,0,0,0,1526
EPKA,N/A,N/A,KIELCE,POLAND,0,0,0,1527
EPKE,N/A,N/A,KETRZYN,POLAND,0,0,0,1528
EPKK,KRK,BALICE JP II INTERNATIONAL AIRPORT,KRAKOW,POLAND,242,50.078,19.785,1529
EPKM,N/A,MUCHOWIEC,KATOWICE,POLAND,278,50.238,19.035,1530
EPKO,N/A,ZEGRZE POMORSKIE,KOSZALIN,POLAND,76,54.042,16.264,1531
EPKR,N/A,N/A,KROSNO,POLAND,0,0,0,1532
EPKT,KTW,PYRZOWICE,KATOWICE,POLAND,304,50.474,19.08,1533
EPLL,N/A,LUBLINEK,LODZ,POLAND,185,51.722,19.398,1534
EPLS,N/A,N/A,LESZNO,POLAND,0,0,0,1535
EPML,N/A,MIELEC,MIELEC,POLAND,168,50.322,21.462,1536
EPNT,N/A,N/A,NOWY TARG,POLAND,0,0,0,1537
EPOD,N/A,N/A,OLSZTYN,POLAND,0,0,0,1538
EPPO,POZ,LAWICA,POZNAN,POLAND,94,52.421,16.826,1539
EPPT,N/A,N/A,PITRKOWTRYBUNALAKY,POLAND,0,0,0,1540
EPRG,N/A,N/A,RYBNIK,POLAND,0,0,0,1541
EPRZ,RZE,JASIONKA,RZESZOW,POLAND,211,50.11,22.019,1542
EPSC,SZZ,GOLENIOW,SZCZECHIN,POLAND,47,53.585,14.902,1543
EPSD,N/A,DABIE,SZCZECHIN,POLAND,1,53.392,14.634,1544
EPSK,OSP,REDZIKOWO,SLUPSK,POLAND,67,54.479,17.108,1545
EPSN,N/A,SWIDWIN,SHAPAJA,PERU,118,53.791,15.828,1546
EPSW,N/A,N/A,SWIDNIK,POLAND,0,0,0,1547
EPVN,N/A,N/A,VILA DAS NEVES,SAO TOME & PRINCIPE,0,0,0,1548
EPWA,WAW,OKECIE,WARSAW,POLAND,111,52.166,20.967,1549
EPWR,WRO,STRACHOWICE,WROCLAW,POLAND,124,51.102,16.886,1550
EPZG,IEG,BABIMOST,ZIELONA GORA,POLAND,60,52.139,15.799,1551
EPZP,N/A,N/A,ZILONA GORA,POLAND,0,0,0,1552
EPZR,N/A,N/A,ZAR,POLAND,0,0,0,1553
ESCA,N/A,N/A,STOCKHOLM,SWEDEN,0,0,0,1554
ESCF,N/A,MALMEN,LINKOEPING,SWEDEN,94,58.402,15.526,1555
ESCK,N/A,BRAVALLA,NORRKOEPING,SWEDEN,28,58.611,16.103,1556
ESCL,SOO,N/A,SODERHAMN,SWEDEN,0,0,0,1557
ESCM,N/A,UPPSALA,UPPSALA,SWEDEN,21,59.897,17.588,1558
ESCN,N/A,TULLINGE,STOCKHOLM,SWEDEN,54,59.181,17.912,1559
ESDA,N/A,N/A,LJUNGBYHED,SWEDEN,0,0,0,1560
ESDB,AGH,ANGELHOLM,ANGELHOLM,SWEDEN,21,56.296,12.847,1561
ESDF,RNB,RONNEBY,RONNEBY,SWEDEN,59,56.267,15.265,1562
ESFH,N/A,HASSLOSA,HASSLOSA,SWEDEN,80,58.409,13.262,1563
ESFI,N/A,KNISLINGE,KNISLINGE,SWEDEN,33,56.184,14.132,1564
ESFJ,N/A,N/A,SJOBO,SWEDEN,0,0,0,1565
ESFM,N/A,MOHOLM,MOHOLM,SWEDEN,92,58.598,14.114,1566
ESFQ,N/A,KOSTA,KOSTA,SWEDEN,231,56.844,15.452,1567
ESFR,N/A,RADA,RADA,SWEDEN,71,58.498,13.053,1568
ESFY,N/A,BYHOLMA,BYHOLMA,SWEDEN,153,56.785,13.602,1569
ESGA,N/A,N/A,BACKAMO,SWEDEN,0,0,0,1570
ESGC,N/A,N/A,ALLEBERG,SWEDEN,0,0,0,1571
ESGG,GOT,LANDVETTER,GOTHENBORG,SWEDEN,155,57.663,12.28,1572
ESGH,N/A,N/A,HERRIJUNGA,SWEDEN,0,0,0,1573
ESGI,N/A,N/A,ALINGSAS,SWEDEN,0,0,0,1574
ESGJ,JKG,JONKOPING,JOENKOEPING,SWEDEN,226,57.758,14.069,1575
ESGK,N/A,FALKOPING,FALKOPING,SWEDEN,240,58.17,13.588,1576
ESGL,LDK,LIDKOPING,LIDKOPING,SWEDEN,61,58.465,13.174,1577
ESGO,N/A,N/A,VARGARDA,SWEDEN,0,0,0,1578
ESGP,GSE,SAVE,GOTHENBORG,SWEDEN,18,57.775,11.87,1579
ESGR,KVB,SKOVDE,SKOVDE,SWEDEN,99,58.456,13.973,1580
ESGS,N/A,N/A,STROMSTAD,SWEDEN,0,0,0,1581
ESGT,THN,TROLLHATTAN VANERSBORG,TROLLHATTAN,SWEDEN,42,58.318,12.345,1582
ESGV,N/A,N/A,VARBERG,SWEDEN,0,0,0,1583
ESGX,N/A,N/A,BORAS-VIARED,SWEDEN,0,0,0,1584
ESGY,N/A,N/A,SAFFLE,SWEDEN,0,0,0,1585
ESHB,N/A,N/A,GOTHENBORG,SWEDEN,0,0,0,1586
ESHC,N/A,N/A,STOCKHOLM,SWEDEN,0,0,0,1587
ESHE,N/A,N/A,LANDSKRONA,SWEDEN,0,0,0,1588
ESHG,N/A,N/A,STOCKHOLM,SWEDEN,0,0,0,1589
ESHH,AGH,N/A,HELSINGBORG,SWEDEN,0,0,0,1590
ESHL,N/A,N/A,STOCKHOLM,SWEDEN,0,0,0,1591
ESHM,JMM,N/A,MALMOE,SWEDEN,0,0,0,1592
ESHN,N/A,N/A,NACKA,SWEDEN,0,0,0,1593
ESHO,N/A,N/A,SKOVDE HOSPITAL,SWEDEN,0,0,0,1594
ESHR,N/A,N/A,AKERSBERGA,SWEDEN,0,0,0,1595
ESHU,N/A,N/A,UPPSALA,SWEDEN,0,0,0,1596
ESHV,N/A,N/A,VAXHOLM,SWEDEN,0,0,0,1597
ESHW,N/A,N/A,VASTERVIK HOSPITAL,SWEDEN,0,0,0,1598
ESIA,N/A,KARLSBORG,KARLSBORG,SWEDEN,94,58.514,14.507,1599
ESIB,N/A,SATENAS,SATENAS,SWEDEN,56,58.426,12.714,1600
ESKA,N/A,GIMO,GIMO,SWEDEN,19,60.133,18.105,1601
ESKB,N/A,BARKARBY,STOCKHOLM,SWEDEN,16,59.419,17.891,1602
ESKC,N/A,N/A,SUNDBRO,SWEDEN,0,0,0,1603
ESKD,N/A,N/A,DALA-JARNA,SWEDEN,0,0,0,1604
ESKG,N/A,N/A,GRYTTJOM,SWEDEN,0,0,0,1605
ESKH,N/A,N/A,EKSHARAD,SWEDEN,0,0,0,1606
ESKK,KSK,KARLSKOGA,KARLSKOGA,SWEDEN,122,59.346,14.496,1607
ESKM,MXX,MORA,MORA,SWEDEN,194,60.958,14.511,1608
ESKN,NYO,SKAVSTA,STOCKHOLM,SWEDEN,43,58.789,16.912,1609
ESKO,N/A,N/A,MUNKFORS,SWEDEN,0,0,0,1610
ESKR,N/A,N/A,STOCKHOLM RADIO,SWEDEN,0,0,0,1611
ESKS,N/A,STRANGNAS,STRANGNAS,SWEDEN,36,59.314,17.109,1612
ESKT,N/A,N/A,TIERP,SWEDEN,0,0,0,1613
ESKU,N/A,N/A,SUNNE,SWEDEN,0,0,0,1614
ESKV,N/A,ARVIKA,ARVIKA,SWEDEN,73,59.676,12.639,1615
ESKX,N/A,BJORKVIK,BJORKVIK,SWEDEN,46,58.791,16.571,1616
ESMA,N/A,EMMABODA,EMMABODA,SWEDEN,135,56.611,15.605,1617
ESMB,N/A,N/A,BORGLANDA,SWEDEN,0,0,0,1618
ESMD,N/A,N/A,HASSLEHOLM,SWEDEN,0,0,0,1619
ESME,N/A,N/A,ESLOV,SWEDEN,0,0,0,1620
ESMF,N/A,N/A,FAGERHULT,SWEDEN,0,0,0,1621
ESMG,N/A,FERINGE,LJUNGBY,SWEDEN,163,56.95,13.922,1622
ESMH,N/A,N/A,HOGANAS,SWEDEN,0,0,0,1623
ESMI,N/A,N/A,SOVDEBORG,SWEDEN,0,0,0,1624
ESMJ,N/A,N/A,KAGEROD,SWEDEN,0,0,0,1625
ESMK,KID,KRISTIANSTAD,KRISTIANSTAD,SWEDEN,24,55.922,14.085,1626
ESML,JLD,LANDSKRONA,LANDSKRONA,SWEDEN,60,55.945,12.861,1627
ESMN,N/A,N/A,LUND,SWEDEN,0,0,0,1628
ESMO,OSK,OSKARSHAMN,OSKARSHAMN,SWEDEN,30,57.35,16.498,1629
ESMP,N/A,ANDERSTORP,ANDERSTORP,SWEDEN,155,57.264,13.599,1630
ESMQ,KLR,KALMAR,KALKMAR,SWEDEN,6,56.685,16.288,1631
ESMR,N/A,N/A,TRELLEBORG,SWEDEN,0,0,0,1632
ESMS,MMX,STURUP,MALMOE,SWEDEN,72,55.53,13.371,1633
ESMT,HAD,HALMSTAD,HALMSTAD,SWEDEN,31,56.691,12.82,1634
ESMV,N/A,HAGSHULT,HAGSHULT,SWEDEN,170,57.292,14.137,1635
ESMX,VXO,KRONOBERG,VAXJO,SWEDEN,186,56.929,14.728,1636
ESMY,N/A,N/A,SMALANDSSTENAR,SWEDEN,0,0,0,1637
ESMZ,N/A,N/A,OLANDA,SWEDEN,0,0,0,1638
ESNA,N/A,HALLVIKEN,HALLVIKEN,SWEDEN,342,63.738,15.458,1639
ESNB,N/A,N/A,SOLLEFTEA,SWEDEN,0,0,0,1640
ESNC,N/A,HEDLANDA,HEDE,SWEDEN,446,62.409,13.747,1641
ESND,EVG,SVEG,SVEG,SWEDEN,360,62.048,14.423,1642
ESNF,N/A,FARILA,FARILA,SWEDEN,207,61.898,15.705,1643
ESNG,GEV,GALLIVARE,GALLIVARE,SWEDEN,314,67.132,20.814,1644
ESNH,HUV,HUDIKSVALL,HUDIKSVALL,SWEDEN,29,61.768,17.081,1645
ESNI,N/A,KUBBE,KUBBE,SWEDEN,250,63.634,17.94,1646
ESNJ,N/A,JOKKMOKK,JOKKMOKK,SWEDEN,276,66.496,20.147,1647
ESNK,KRF,KRAMFORS SOLLEFTEA,KRAMFORS,SWEDEN,11,63.048,17.769,1648
ESNL,LYC,LYCKSELE,LYCKSELE,SWEDEN,212,64.548,18.716,1649
ESNM,N/A,OPTAND,OPTAND,SWEDEN,377,63.129,14.803,1650
ESNN,SDL,SUNDSVALL HARNOSAND,SUNDSVALL,SWEDEN,5,62.528,17.444,1651
ESNO,OER,ORNSKOLDSVIK,ORNSKOLDSVIK,SWEDEN,108,63.408,18.99,1652
ESNP,N/A,PITEA,PITEA,SWEDEN,14,65.399,21.265,1653
ESNQ,KRN,KIRUNA,KIRUNA,SWEDEN,460,67.822,20.337,1654
ESNR,N/A,ORSA,ORSA,SWEDEN,209,61.19,14.712,1655
ESNS,SFT,SKELLEFTEA,SKELLEFTEA,SWEDEN,48,64.625,21.077,1656
ESNT,N/A,SATTNA,SATTNA,SWEDEN,271,62.481,17.003,1657
ESNU,UME,UMEA,UMEA,SWEDEN,8,63.792,20.282,1658
ESNV,VHM,VILHELMINA,VILHELMINA,SWEDEN,348,64.579,16.833,1659
ESNX,AJR,ARVIDSJAUR,ARVIDSJAUR,SWEDEN,380,65.59,19.282,1660
ESOE,ORB,OREBRO,OREBRO,SWEDEN,58,59.224,15.038,1661
ESOH,N/A,HAGFORS,HAGFORS,SWEDEN,145,60.02,13.579,1662
ESOR,N/A,N/A,RESCUE COORDIN. CTR.,SWEDEN,0,0,0,1663
ESOW,VST,VASTERAS,VASTERAS,SWEDEN,7,59.589,16.634,1664
ESPA,LLA,KALLAX,LULEA,SWEDEN,20,65.544,22.122,1665
ESPC,OSD,FROSON,OSTERSUND,SWEDEN,376,63.194,14.502,1666
ESPD,N/A,N/A,GUNNARN,SWEDEN,0,0,0,1667
ESPE,N/A,VIDSEL,VIDSEL,SWEDEN,182,65.875,20.15,1668
ESPG,N/A,N/A,BODEN,SWEDEN,0,0,0,1669
ESPJ,N/A,HEDEN,HEDEN,SWEDEN,40,65.836,21.471,1670
ESQO,N/A,ARBOGA,ARBOGA,SWEDEN,11,59.386,15.924,1671
ESQP,N/A,N/A,BERGA,SWEDEN,0,0,0,1672
ESSA,ARN,ARLANDA,STOCKHOLM,SWEDEN,38,59.652,17.919,1673
ESSB,BMA,BROMMA,STOCKHOLM,SWEDEN,15,59.354,17.941,1674
ESSC,N/A,N/A,ESKILSTUNA,SWEDEN,0,0,0,1675
ESSD,BLE,BORLANGE,BORLANGE,SWEDEN,154,60.422,15.515,1676
ESSE,N/A,N/A,STOCKHOLM,SWEDEN,0,0,0,1677
ESSF,HLF,HULTSFRED,HULTSFRED,SWEDEN,112,57.526,15.824,1678
ESSG,N/A,N/A,LUDVIKA,SWEDEN,0,0,0,1679
ESSH,N/A,N/A,LAXA,SWEDEN,0,0,0,1680
ESSI,N/A,N/A,VISINGSO,SWEDEN,0,0,0,1681
ESSK,GVX,GAVLE SANDVIKEN,GAVLE,SWEDEN,69,60.593,16.951,1682
ESSL,LPI,SAAB,LINKOEPING,SWEDEN,53,58.406,15.68,1683
ESSM,N/A,N/A,BATTFORSHEDEN,SWEDEN,0,0,0,1684
ESSP,NRK,KUNGSANGEN,NORRKOEPING,SWEDEN,10,58.586,16.251,1685
ESSQ,KSD,N/A,KARLSTAD,SWEDEN,0,0,0,1686
ESST,N/A,TORSBY,TORSBY,SWEDEN,119,60.157,12.991,1687
ESSU,N/A,ESKILSTUNA,ESKILSTUNA,SWEDEN,43,59.351,16.708,1688
ESSV,VBY,VISBY,VISBY,SWEDEN,51,57.663,18.346,1689
ESSW,N/A,N/A,VASTERVIK,SWEDEN,0,0,0,1690
ESSX,N/A,N/A,VASTERAS,SWEDEN,0,0,0,1691
ESSZ,N/A,N/A,VANGSO,SWEDEN,0,0,0,1692
ESUA,N/A,AMSELE,AMSELE,SWEDEN,214,64.571,19.314,1693
ESUB,N/A,N/A,ARBRA,SWEDEN,0,0,0,1694
ESUD,N/A,STORUMAN,MOHED,SWEDEN,279,64.961,17.696,1695
ESUE,N/A,IDRE,IDRE,SWEDEN,452,61.869,12.691,1696
ESUF,N/A,FALLFORS,FALLFORS,SWEDEN,196,65.106,20.761,1697
ESUG,N/A,N/A,GARGNAS,SWEDEN,0,0,0,1698
ESUH,N/A,N/A,HARNOSAND,SWEDEN,0,0,0,1699
ESUJ,N/A,N/A,ANGE,SWEDEN,0,0,0,1700
ESUK,N/A,KALIXFORS,KALIXFORS,SWEDEN,473,67.765,20.257,1701
ESUL,N/A,N/A,LJUSDAL,SWEDEN,0,0,0,1702
ESUR,N/A,N/A,RAMSELE,SWEDEN,0,0,0,1703
ESUS,N/A,N/A,ASELE,SWEDEN,0,0,0,1704
ESUT,N/A,HEMAVAN,HEMAVAN,SWEDEN,459,65.806,15.083,1705
ESUV,N/A,N/A,ALVSBYN,SWEDEN,0,0,0,1706
ESUY,N/A,N/A,EDSBYN,SWEDEN,0,0,0,1707
ESVA,N/A,N/A,AVESTA,SWEDEN,0,0,0,1708
ESVG,N/A,N/A,GAGNEF,SWEDEN,0,0,0,1709
ESVH,N/A,N/A,HALLEFORS,SWEDEN,0,0,0,1710
ESVK,N/A,N/A,KATRINEHOLM,SWEDEN,0,0,0,1711
ESVM,N/A,N/A,MALUNG,SWEDEN,0,0,0,1712
ESVQ,N/A,N/A,KOPING,SWEDEN,0,0,0,1713
ESVS,N/A,N/A,SILJANSAS,SWEDEN,0,0,0,1714
ETAA,N/A,N/A,FRANKFURT,GERMANY,0,0,0,1715
ETAD,SPM,SPANGDAHLEM AB,SPANGDAHLEM,GERMANY,365,49.973,6.692,1716
ETAR,RMS,RAMSTEIN AB,RAMSTEIN,GERMANY,239,49.438,7.601,1717
ETAS,N/A,N/A,SEMBACH,GERMANY,0,0,0,1718
ETAV,N/A,N/A,SIEGENBURG,GERMANY,0,0,0,1719
ETBA,N/A,N/A,AACHEN,GERMANY,0,0,0,1720
ETBB,N/A,N/A,BUTZWEILERHOF,GERMANY,0,0,0,1721
ETBW,N/A,N/A,WEIDEN,GERMANY,0,0,0,1722
ETCC,N/A,N/A,GOCH,GERMANY,0,0,0,1723
ETCE,N/A,N/A,MESSSTETTEN,GERMANY,0,0,0,1724
ETCH,N/A,N/A,HUERTH,GERMANY,0,0,0,1725
ETCK,N/A,N/A,KALKAR,GERMANY,0,0,0,1726
ETCM,N/A,N/A,MUENSTER,GERMANY,0,0,0,1727
ETCW,N/A,N/A,COLOGNE,GERMANY,0,0,0,1728
ETCX,N/A,N/A,MECHERNICH,GERMANY,0,0,0,1729
ETCZ,N/A,N/A,FRANKFURT,GERMANY,0,0,0,1730
ETEB,N/A,N/A,ANSBACH,GERMANY,0,0,0,1731
ETED,N/A,N/A,KAISERSLAUTERN,GERMANY,0,0,0,1732
ETEE,N/A,N/A,HEIDELBERG,GERMANY,0,0,0,1733
ETEF,N/A,N/A,BABENHAUSEN,GERMANY,0,0,0,1734
ETEH,N/A,N/A,BAD KREUZNACH,GERMANY,0,0,0,1735
ETEJ,N/A,BAMBERG AAF,BAMBERG,GERMANY,251,49.92,10.914,1736
ETEK,N/A,BAUMHOLDER AAF,BAUMHOLDER,GERMANY,442,49.65,7.3,1737
ETEP,N/A,N/A,BUEDINGEN,GERMANY,0,0,0,1738
ETEU,GHF,GIEBELSTADT AAF,GIEBELSTADT,GERMANY,299,49.648,9.966,1739
ETEW,N/A,N/A,FUERTH,GERMANY,0,0,0,1740
ETEZ,N/A,N/A,GERMERSHEIM,GERMANY,0,0,0,1741
ETFB,N/A,N/A,BREMEN,GERMANY,0,0,0,1742
ETFC,N/A,N/A,FRANKFURT,GERMANY,0,0,0,1743
ETFD,N/A,N/A,DUESSELDORF,GERMANY,0,0,0,1744
ETFR,N/A,N/A,RAMSTEIN,GERMANY,0,0,0,1745
ETFT,N/A,N/A,BERLIN,GERMANY,0,0,0,1746
ETGA,N/A,N/A,ANKUM,GERMANY,0,0,0,1747
ETGB,N/A,N/A,BERGEN,GERMANY,0,0,0,1748
ETGE,N/A,N/A,EMDEN,GERMANY,0,0,0,1749
ETGF,N/A,N/A,FRITZLAR,GERMANY,0,0,0,1750
ETGG,N/A,N/A,GLUECKSBURG,GERMANY,0,0,0,1751
ETGH,N/A,N/A,KOBLENZ,GERMANY,0,0,0,1752
ETGI,N/A,N/A,IDAR-OBERSTEIN,GERMANY,0,0,0,1753
ETGJ,N/A,N/A,JENGEN,GERMANY,0,0,0,1754
ETGK,N/A,N/A,KUEMMERSBRUCK,GERMANY,0,0,0,1755
ETGL,N/A,N/A,MUENSTER,GERMANY,0,0,0,1756
ETGM,N/A,N/A,MEPPEN,GERMANY,0,0,0,1757
ETGN,N/A,N/A,BREDESTEDT,GERMANY,0,0,0,1758
ETGO,N/A,N/A,FUERSTENWALDE,GERMANY,0,0,0,1759
ETGP,N/A,N/A,PODSDAM,GERMANY,0,0,0,1760
ETGR,N/A,N/A,MUENSTER,GERMANY,0,0,0,1761
ETGS,N/A,N/A,SIGMARINGEN,GERMANY,0,0,0,1762
ETGT,N/A,N/A,TRABEN-TRARBACH,GERMANY,0,0,0,1763
ETGU,N/A,N/A,ULM,GERMANY,0,0,0,1764
ETGV,N/A,N/A,FUERSTENFELDBRUCK,GERMANY,0,0,0,1765
ETGW,N/A,N/A,WITSTOCK,GERMANY,0,0,0,1766
ETGX,N/A,N/A,TRABEN-TRARBACH,GERMANY,0,0,0,1767
ETGY,N/A,N/A,KALKAR,GERMANY,0,0,0,1768
ETGZ,N/A,N/A,MESSSTETTEN,GERMANY,0,0,0,1769
ETHA,N/A,N/A,ALTENSTADT,GERMANY,0,0,0,1770
ETHB,N/A,BUCKEBURG,BRUECKEBURG,GERMANY,71,52.278,9.082,1771
ETHC,ZCN,CELLE,CELLE,GERMANY,40,52.591,10.022,1772
ETHE,N/A,RHEINE BENTLAGE,RHEINE-BRENTLANGE,GERMANY,40,52.291,7.387,1773
ETHF,N/A,FRITZLAR,FRITZLAR,GERMANY,173,51.114,9.286,1774
ETHH,N/A,N/A,BONN,GERMANY,0,0,0,1775
ETHI,N/A,ITZEHOE HUNGRIGER WOLF,ITZEHOE,GERMANY,25,53.994,9.578,1776
ETHL,N/A,LAUPHEIM,LAUPHEIM,GERMANY,539,48.22,9.91,1777
ETHM,N/A,MENDIG,MENDIG,GERMANY,182,50.366,7.315,1778
ETHN,N/A,NIEDERSTETTEN,NIEDERSTETTEN,GERMANY,469,49.392,9.958,1779
ETHR,N/A,ROTH,ROTH,GERMANY,387,49.218,11.101,1780
ETHS,N/A,FASSBERG,FASSBERG,GERMANY,75,52.919,10.184,1781
ETHT,N/A,COTTBUS,COTTBUS,GERMANY,70,51.768,14.292,1782
ETIC,N/A,GRAFENWOHR AAF,GRAFENWOEHR,GERMANY,416,49.699,11.941,1783
ETID,ZNF,HANAU AAF,HANAU,GERMANY,113,50.169,8.961,1784
ETIE,QHD,HEIDELBERG AAF,HEIDELBERG,GERMANY,110,49.393,8.652,1785
ETIH,N/A,HOHENFELS AAF,HOHENFELS,GERMANY,444,49.218,11.836,1786
ETIK,N/A,N/A,ILLESHEIM,GERMANY,0,0,0,1787
ETIN,N/A,KITZINGEN AAF,KITZINGEN,GERMANY,211,49.743,10.201,1788
ETIP,N/A,N/A,LANDSTUHL,GERMANY,0,0,0,1789
